,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021
3450,2015-09-26,shot,knife,46,M,Black,Baton Rouge,LA,False,attack,Not fleeing,False,True,45-59,armed,other weapon,knife/cutting instrument,1,9,2015,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3451,2015-10-11,shot,gun,44,M,Asian,Lakes Charles,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3452,2015-10-20,shot,knife,30,M,White,Mandeville,LA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3453,2015-10-22,shot,knife,38,M,Black,Shreveport,LA,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3454,2015-11-03,shot,unarmed,6,M,White,Marksville,LA,False,other,Car,True,True,Under 18,unarmed,unarmed,unarmed,1,11,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3455,2015-12-14,shot,gun,33,M,Black,New Orleans,LA,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,12,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3456,2015-12-21,shot,unarmed,35,M,Black,Breaux Bridge,LA,True,other,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,12,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3457,2015-12-24,shot,undetermined,36,M,White,Winnsboro,LA,False,other,Car,False,True,30-44,undetermined,undetermined,undetermined,1,12,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3458,2015-12-24,shot,gun,54,M,None,Pride,LA,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,12,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3459,2015-12-27,shot,undetermined,52,M,White,Franklin,LA,False,undetermined,Not fleeing,False,True,45-59,undetermined,undetermined,undetermined,1,12,2015,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3460,2016-01-04,shot,unknown weapon,27,M,Black,Ragley,LA,False,undetermined,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,1,2016,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3461,2016-01-20,shot,gun,40,M,Black,Port Barre,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2016,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3462,2016-02-08,shot,undetermined,22,M,Black,New Orleans,LA,False,other,Car,False,True,18-29,undetermined,undetermined,undetermined,1,2,2016,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3463,2016-02-13,shot,gun,22,M,Black,Baton Rouge,LA,True,attack,Car,True,True,18-29,armed,gun,gun,1,2,2016,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3464,2016-02-23,shot,undetermined,48,M,Black,Baton Rouge,LA,True,attack,Not fleeing,False,True,45-59,undetermined,undetermined,undetermined,1,2,2016,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3465,2016-03-19,shot,undetermined,24,M,White,Covington,LA,False,undetermined,Car,False,True,18-29,undetermined,undetermined,undetermined,1,3,2016,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3466,2016-04-03,shot,unarmed,48,M,White,Raceland,LA,False,undetermined,Not fleeing,False,True,45-59,unarmed,unarmed,unarmed,1,4,2016,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3467,2016-05-05,shot,undetermined,36,M,White,Gretna,LA,False,attack,Car,False,True,30-44,undetermined,undetermined,undetermined,1,5,2016,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3468,2016-06-29,shot,gun,35,M,Black,Ouachita Parish,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2016,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3469,2016-07-03,shot,knife,40,M,White,New Iberia,LA,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2016,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3470,2016-07-05,tasered and shot,undetermined,37,M,Black,Baton Rouge,LA,False,undetermined,Not fleeing,True,True,30-44,undetermined,undetermined,undetermined,1,7,2016,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3471,2016-07-17,shot,gun,29,M,Black,Baton Rouge,LA,True,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,7,2016,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3472,2016-07-27,shot,gun,17,M,Black,Metairie,LA,False,attack,Foot,False,True,Under 18,armed,gun,gun,1,7,2016,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3473,2016-08-11,shot,gun,54,M,White,Plaquemine,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,8,2016,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3474,2016-10-07,shot,gun,35,M,Black,Alexandria,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2016,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3475,2016-10-12,shot,gun,31,M,White,Livingston Parish,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2016,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3476,2016-11-02,shot,gun,59,M,White,Houma,LA,True,attack,Not fleeing,True,True,45-59,armed,gun,gun,1,11,2016,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3477,2016-11-27,shot,gun,48,M,Black,Baton Rouge,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2016,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3478,2016-12-03,shot,gun,38,M,None,Metairie,LA,False,attack,Foot,False,True,30-44,armed,gun,gun,1,12,2016,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3479,2017-01-23,tasered and shot,knife,25,M,Black,Kenner,LA,True,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,1,2017,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3480,2017-01-24,shot,gun,26,M,Black,New Orleans,LA,False,attack,Car,True,True,18-29,armed,gun,gun,1,1,2017,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3481,2017-02-28,shot,gun,43,M,Hispanic,Houma,LA,True,other,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2017,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3482,2017-03-11,shot,gun,30,M,Black,East Baton Rouge,LA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,3,2017,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3483,2017-03-22,shot,gun,27,M,Black,Crowley,LA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,3,2017,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3484,2017-04-01,shot,knife,30,M,Asian,New Iberia,LA,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,4,2017,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3485,2017-05-21,shot,unarmed,24,M,Black,Converse,LA,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,5,2017,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3486,2017-06-12,shot,gun,35,M,White,Cade,LA,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2017,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3487,2017-06-13,shot,gun,35,M,Black,Baton Rouge,LA,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,6,2017,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3488,2017-07-06,shot,unarmed,27,M,Black,Mamou,LA,False,other,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,7,2017,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3489,2017-07-27,shot,gun,39,M,Black,Homer,LA,False,attack,Car,False,True,30-44,armed,gun,gun,1,7,2017,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3490,2017-08-02,shot,gun,29,M,Black,Coushatta,LA,True,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,8,2017,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3491,2017-08-29,shot,gun,22,M,White,Lincoln Parish,LA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,8,2017,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3492,2017-09-19,shot,undetermined,53,M,White,Bernice,LA,False,undetermined,Not fleeing,False,True,45-59,undetermined,undetermined,undetermined,1,9,2017,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3493,2017-10-02,shot,gun,22,M,White,West Ouachita,LA,False,other,Foot,False,True,18-29,armed,gun,gun,1,10,2017,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3494,2017-11-10,shot,gun,55,M,White,Gibson,LA,True,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2017,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3495,2017-11-11,shot,gun,55,M,White,St. Tammany Parish,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2017,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3496,2017-11-13,shot,unarmed,24,M,Black,Baton Rouge,LA,False,attack,Foot,True,True,18-29,unarmed,unarmed,unarmed,1,11,2017,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3497,2017-11-17,shot,gun,46,M,Black,West Monroe,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,11,2017,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3498,2018-03-14,shot,unarmed,31,M,Black,East Baton Rouge,LA,True,attack,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,3,2018,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3499,2018-03-23,shot,unarmed,32,M,None,Bogalusa,LA,False,attack,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,3,2018,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3500,2018-04-01,shot,gun,60,M,Black,New Llano,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3501,2018-04-01,shot,gun,24,M,White,Goodbee,LA,False,attack,Car,False,True,18-29,armed,gun,gun,1,4,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3502,2018-04-11,shot,gun,71,F,White,Winn Parish,LA,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,4,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3503,2018-04-11,shot,gun,50,M,White,Winn Parish,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,4,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3504,2018-04-29,shot,unarmed,38,M,White,Shreveport,LA,False,attack,Foot,False,True,30-44,unarmed,unarmed,unarmed,1,4,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3505,2018-05-11,shot,knife,33,M,White,Haughton,LA,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,5,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3506,2018-05-13,shot,gun,36,M,White,Amite,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3507,2018-06-23,shot,knife,25,M,Black,Monroe,LA,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,6,2018,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3508,2018-07-28,shot,undetermined,32,M,White,Pineville,LA,False,undetermined,Car,False,True,30-44,undetermined,undetermined,undetermined,1,7,2018,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3509,2018-08-07,shot,vehicle,26,M,White,Shreveport,LA,False,other,Car,False,True,18-29,armed,other weapon,other weapon,1,8,2018,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3510,2018-08-10,shot,gun,43,M,White,Denham Springs,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,8,2018,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3511,2018-09-16,shot,gun,31,M,Black,Shreveport,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2018,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3512,2018-09-27,shot,vehicle,23,M,White,Hammond,LA,False,other,Not fleeing,True,True,18-29,armed,other weapon,other weapon,1,9,2018,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3513,2019-01-04,shot,gun,33,M,Black,Treme,LA,True,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,1,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3514,2019-01-11,shot,gun,26,M,Black,Lake Charles,LA,False,other,Other,False,True,18-29,armed,gun,gun,1,1,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3515,2019-02-05,shot,gun,31,M,Black,Shreveport,LA,True,attack,Foot,False,True,30-44,armed,gun,gun,1,2,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3516,2019-02-17,shot,gun,32,M,Black,New Orleans,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3517,2019-02-27,shot,unknown weapon,21,M,White,DeRidder,LA,False,other,Not fleeing,False,True,18-29,armed,other weapon,other weapon,1,2,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3518,2019-03-19,shot,gun,22,M,Black,Bastrop,LA,False,undetermined,Foot,False,True,18-29,armed,gun,gun,1,3,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3519,2019-03-27,shot,vehicle,38,M,Black,Terrytown,LA,False,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,3,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3520,2019-03-27,shot,vehicle,39,M,Black,Terrytown,LA,False,attack,Car,False,True,30-44,armed,other weapon,other weapon,1,3,2019,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3521,2019-04-10,shot,gun,27,M,Black,Shreveport,LA,False,attack,Car,False,True,18-29,armed,gun,gun,1,4,2019,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3522,2019-04-12,shot,gun,28,M,Black,Clinton,LA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,4,2019,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3523,2019-05-17,shot,gun,40,M,Black,New Orleans,LA,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,5,2019,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3524,2019-06-01,shot,knife,35,M,Black,Shreveport,LA,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2019,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3525,2019-07-18,shot,gun,23,M,Black,Metairie,LA,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,7,2019,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3526,2019-07-25,shot,unarmed,38,M,Black,Port Allen,LA,False,undetermined,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,7,2019,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3527,2019-08-27,shot,gun,52,M,Black,Baton Rouge,LA,True,attack,Car,False,True,45-59,armed,gun,gun,1,8,2019,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3528,2019-09-14,shot,unarmed,54,M,Black,Baton Rouge,LA,False,undetermined,Not fleeing,False,True,45-59,unarmed,unarmed,unarmed,1,9,2019,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3529,2019-09-25,tasered and shot,gun,32,M,White,Lacombe,LA,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2019,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3530,2019-10-14,shot,unarmed,31,M,Black,Ethel,LA,True,undetermined,Foot,False,True,30-44,unarmed,unarmed,unarmed,1,10,2019,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3531,2019-10-25,shot,pair of scissors,45,F,White,Bossier City,LA,False,other,Not fleeing,False,True,30-44,,,,1,10,2019,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3532,2019-12-09,shot,gun,47,M,Black,St. Helena Parish,LA,False,other,Not fleeing,False,True,45-59,armed,gun,gun,1,12,2019,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3533,2020-02-10,shot,gun,40,M,White,Lafayette,LA,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2020,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3534,2020-02-13,shot,undetermined,42,M,White,Bossier City,LA,False,other,Not fleeing,True,True,30-44,undetermined,undetermined,undetermined,1,2,2020,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3535,2020-02-25,shot,gun,39,M,Black,Shreveport,LA,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2020,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3536,2020-03-02,shot,toy weapon,34,M,White,Keithville,LA,True,attack,Not fleeing,False,True,30-44,unarmed,unarmed,toy weapon,1,3,2020,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3537,2020-03-18,shot,gun,61,M,Black,Iota,LA,False,other,Not fleeing,False,True,60-75,armed,gun,gun,1,3,2020,1,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3538,2020-04-02,shot,gun,66,M,Black,Ouachita Parish,LA,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,4,2020,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3539,2020-04-07,shot,gun,28,M,White,Caddo Parish,LA,False,attack,Other,False,True,18-29,armed,gun,gun,1,4,2020,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3540,2020-05-17,shot,gun,39,M,White,East Baton Rouge,LA,False,attack,Other,False,True,30-44,armed,gun,gun,1,5,2020,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3541,2020-05-27,tasered and shot,gun,35,M,Black,Jefferson Parish,LA,False,attack,Other,True,True,30-44,armed,gun,gun,1,5,2020,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3542,2020-06-20,shot,machete,35,M,White,Lake Charles,LA,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,6,2020,2,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3543,2020-07-20,shot,gun,51,M,Black,Baton Rouge,LA,False,attack,Not fleeing,True,True,45-59,armed,gun,gun,1,7,2020,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3544,2020-07-29,shot,gun,37,M,Black,Lake Charles,LA,False,other,Car,False,True,30-44,armed,gun,gun,1,7,2020,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3545,2020-08-08,shot,knife,34,M,Black,Bossier City,LA,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2020,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3546,2020-08-21,tasered and shot,knife,31,M,Black,Lafayette,LA,True,other,Foot,False,True,30-44,armed,other weapon,knife/cutting instrument,1,8,2020,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3547,2020-09-24,shot,gun,29,M,None,Whitehall,LA,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,9,2020,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3548,2020-09-28,shot,gun,57,M,Black,Avondale,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,9,2020,3,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3549,2020-10-13,shot,gun,36,M,Hispanic,Houma,LA,True,other,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2020,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3550,2020-11-20,shot,gun,27,M,White,Tangipahoa Parish,LA,False,other,Not fleeing,False,True,18-29,armed,gun,gun,1,11,2020,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3551,2020-11-29,shot,gun,43,M,Black,Houma,LA,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2020,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
3552,2020-12-01,shot,gun,47,M,Black,Pineville,LA,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,12,2020,4,Louisiana,4664628,4678135,4670560,4659690,4648794,4651203,4624047
