,date,manner_of_death,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,is_geocoding_exact,age_binned,armed_3,armed_4,armed_7,count,month,year,quarter,state_name,PopEstimate2015,PopEstimate2016,PopEstimate2017,PopEstimate2018,PopEstimate2019,PopEstimate2020,PopEstimate2021
6947,2019-10-27,tasered and shot,39,M,Black,Madison,AL,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,10,2019,4,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6948,2019-12-10,shot,66,M,White,Semmes,AL,True,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,12,2019,4,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6949,2019-12-12,shot,23,M,White,Ozark,AL,True,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,12,2019,4,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6950,2020-01-05,shot,57,M,White,Elkmont,AL,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,1,2020,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6951,2020-01-09,tasered and shot,34,M,White,Semmes,AL,True,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,1,2020,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6952,2020-01-24,shot,35,F,White,Coden,AL,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2020,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6953,2020-02-08,shot,67,M,White,Vestavia Hills,AL,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,2,2020,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6954,2020-02-10,shot,34,M,White,Albertville,AL,False,attack,Other,True,True,30-44,armed,gun,gun,1,2,2020,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6955,2020-02-25,shot,38,M,Black,Tuscumbia,AL,False,attack,Foot,False,True,30-44,armed,gun,gun,1,2,2020,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6956,2020-03-05,shot,37,M,White,Ariton,AL,False,other,Car,False,True,30-44,armed,gun,gun,1,3,2020,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6958,2020-04-06,shot,54,M,White,Florence,AL,False,attack,Foot,False,True,45-59,armed,gun,gun,1,4,2020,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6959,2020-04-17,shot,37,M,Black,Daphne,AL,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,4,2020,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6960,2020-05-19,shot,32,M,White,Chunchula,AL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2020,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6961,2020-05-20,shot,45,M,Black,Atmore,AL,False,other,Foot,False,True,30-44,armed,gun,gun,1,5,2020,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6962,2020-05-27,shot,34,M,White,Luverne,AL,False,undetermined,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,5,2020,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6963,2020-10-16,shot,57,M,Hispanic,Huntsville,AL,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,10,2020,4,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6964,2020-10-17,shot,41,M,White,Huntsville,AL,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2020,4,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6965,2020-11-21,shot,34,F,White,Ohatchee,AL,False,attack,Not fleeing,True,True,30-44,armed,gun,gun,1,11,2020,4,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6966,2021-01-04,shot,37,F,White,Columbiana,AL,False,attack,Not fleeing,False,True,30-44,armed,other weapon,other weapon,1,1,2021,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6967,2021-01-18,shot,56,M,White,St. Clair County,AL,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,1,2021,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6968,2021-01-20,shot,21,M,Black,Birmingham,AL,False,attack,Foot,False,True,18-29,armed,gun,gun,1,1,2021,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6969,2021-01-26,tasered and shot,37,M,White,Mobile,AL,False,other,Foot,True,True,30-44,armed,other weapon,knife/cutting instrument,1,1,2021,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6970,2021-02-04,shot,18,M,Black,Mobile,AL,False,attack,Not fleeing,False,True,Under 18,armed,gun,gun,1,2,2021,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6971,2021-02-26,shot,26,M,White,Walker County,AL,True,undetermined,Not fleeing,False,True,18-29,undetermined,undetermined,undetermined,1,2,2021,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6973,2021-03-20,shot,41,M,White,Odenville,AL,False,attack,Car,False,True,30-44,armed,gun,gun,1,3,2021,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6975,2021-04-04,shot,28,M,Black,Birmingham,AL,False,attack,Other,True,True,18-29,armed,gun,gun,1,4,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6977,2021-04-19,tasered and shot,39,M,Black,Dothan,AL,False,attack,Car,False,True,30-44,armed,gun,gun,1,4,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6978,2021-05-16,shot,39,M,White,Birmingham,AL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6979,2021-05-18,shot,32,M,Black,Montgomery,AL,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6980,2021-05-18,shot,32,M,White,Blount County,AL,False,attack,Car,False,True,30-44,armed,gun,gun,1,5,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6981,2021-05-31,shot,71,M,White,Jemison,AL,False,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,5,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6983,2021-06-14,shot,43,M,Hispanic,Birmingham,AL,False,attack,Foot,False,True,30-44,armed,other weapon,other weapon,1,6,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6984,2021-06-19,shot,20,M,Black,Lee County,AL,True,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,6,2021,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6985,2021-07-18,shot,35,M,White,Malbis,AL,False,other,Car,True,True,30-44,armed,gun,gun,1,7,2021,3,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6988,2021-08-06,shot,49,M,White,Cullman County,AL,False,undetermined,Not fleeing,False,True,45-59,undetermined,undetermined,undetermined,1,8,2021,3,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6989,2021-10-10,shot,50,M,White,Dothan,AL,False,attack,Not fleeing,False,True,45-59,armed,other weapon,other weapon,1,10,2021,4,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6994,2022-02-23,shot,27,M,Black,Birmingham,AL,False,undetermined,Foot,False,True,18-29,undetermined,undetermined,undetermined,1,2,2022,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6995,2022-03-04,shot,33,M,White,Hollywood,AL,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2022,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6996,2022-03-12,shot,33,M,White,Decatur,AL,False,attack,Car,False,True,30-44,armed,gun,gun,1,3,2022,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6997,2022-03-12,shot,44,M,White,Lauderdale County,AL,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2022,1,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
6998,2022-05-02,shot,44,M,White,Ozark,AL,False,other,Car,False,True,30-44,armed,gun,gun,1,5,2022,2,Alabama,4852347,4863525,4874486,4887681,4903185,5024803,5039877
7002,2015-02-15,shot,34,M,White,Iuka,MS,False,attack,Foot,False,True,30-44,armed,gun,gun,1,2,2015,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7003,2015-02-26,shot,49,M,White,Gulfport,MS,False,other,Not fleeing,False,True,45-59,unarmed,unarmed,unarmed,1,2,2015,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7004,2015-03-01,shot,49,M,White,Barton,MS,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,3,2015,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7005,2015-03-15,shot,27,M,White,Ruth,MS,False,other,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,3,2015,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7006,2015-10-12,shot,31,M,White,Brookhaven,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,10,2015,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7007,2015-10-16,shot,33,M,Black,Columbus,MS,False,undetermined,Foot,True,True,30-44,undetermined,undetermined,undetermined,1,10,2015,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7008,2015-10-28,shot,57,M,White,Smithville,MS,False,attack,Not fleeing,False,True,45-59,armed,other weapon,air/bb/pellet guns,1,10,2015,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7009,2015-12-27,shot,36,M,White,Lucedale,MS,False,undetermined,Car,False,True,30-44,undetermined,undetermined,undetermined,1,12,2015,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7010,2016-02-20,shot,45,M,White,Iuka,MS,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2016,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7011,2016-03-01,shot,37,M,White,Gautier,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2016,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7012,2016-03-10,shot,37,M,White,Biloxi,MS,False,other,Not fleeing,False,True,30-44,unarmed,unarmed,toy weapon,1,3,2016,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7013,2016-05-09,shot,23,M,White,St. Martin,MS,False,attack,Not fleeing,False,True,18-29,unarmed,unarmed,unarmed,1,5,2016,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7014,2016-06-11,shot,27,M,Black,Tupelo,MS,False,attack,Car,False,True,18-29,armed,gun,gun,1,6,2016,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7015,2016-06-18,shot,37,M,Black,Tupelo,MS,False,attack,Foot,False,True,30-44,unarmed,unarmed,unarmed,1,6,2016,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7016,2016-06-22,shot,44,M,Black,Walls,MS,False,attack,Foot,False,True,30-44,armed,gun,gun,1,6,2016,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7017,2016-11-25,shot,23,M,Black,Hattiesburg,MS,False,attack,Other,False,True,18-29,armed,gun,gun,1,11,2016,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7018,2017-01-21,shot,44,M,Black,Greenville,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,1,2017,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7019,2017-01-25,shot,54,M,Black,Southaven,MS,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,1,2017,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7020,2017-03-27,shot,45,M,White,Columbus,MS,False,attack,Car,False,True,30-44,armed,gun,gun,1,3,2017,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7021,2017-06-02,shot,34,M,Black,Petal,MS,False,attack,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,6,2017,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7022,2017-06-16,shot,41,M,White,Water Valley,MS,False,attack,Car,False,True,30-44,armed,gun,gun,1,6,2017,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7023,2017-06-16,shot,24,F,White,Water Valley,MS,False,other,Car,False,True,18-29,unarmed,unarmed,unarmed,1,6,2017,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7024,2017-07-23,shot,41,M,Hispanic,Southaven,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2017,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7025,2017-08-04,shot,31,M,White,Lauderdale County,MS,True,attack,Not fleeing,True,True,30-44,unarmed,unarmed,toy weapon,1,8,2017,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7026,2017-09-22,shot,40,M,White,Hattiesburg,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,9,2017,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7027,2017-10-11,shot,61,M,White,Biloxi,MS,False,attack,Car,False,True,60-75,undetermined,undetermined,undetermined,1,10,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7028,2017-10-29,shot,46,M,Black,Tate County,MS,False,attack,Car,False,True,45-59,armed,gun,gun,1,10,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7029,2017-11-04,shot,24,M,Black,Columbus,MS,False,other,Not fleeing,True,True,18-29,armed,gun,gun,1,11,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7030,2017-11-05,shot,35,M,White,Meridian,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7031,2017-11-09,shot,35,M,White,Neshoba County,MS,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7032,2017-11-10,shot,37,M,Black,Hinds County,MS,False,other,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,11,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7033,2017-11-15,shot,37,M,Black,Jackson,MS,False,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,11,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7034,2017-11-20,shot,15,M,White,Gulfport,MS,False,other,Not fleeing,False,True,Under 18,armed,other weapon,knife/cutting instrument,1,11,2017,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7036,2018-01-27,shot,21,F,Black,Jackson,MS,False,attack,Car,False,True,18-29,armed,other weapon,other weapon,1,1,2018,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7037,2018-02-03,shot,49,M,White,Gulfport,MS,False,attack,Foot,False,True,45-59,armed,gun,gun,1,2,2018,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7038,2018-02-21,shot,37,M,Black,Jackson,MS,False,attack,Foot,False,True,30-44,armed,gun,gun,1,2,2018,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7039,2018-03-03,shot,41,M,Black,Gulfport,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,3,2018,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7040,2018-05-09,shot,33,M,Black,Jackson,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,5,2018,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7041,2018-06-08,shot,36,M,White,Madison County,MS,False,other,Not fleeing,False,True,30-44,unarmed,unarmed,unarmed,1,6,2018,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7042,2018-06-25,shot,30,M,White,Grenada,MS,False,other,Car,False,True,18-29,armed,gun,gun,1,6,2018,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7043,2018-10-04,shot,25,M,White,Greenville,MS,False,attack,Not fleeing,False,True,18-29,armed,other weapon,knife/cutting instrument,1,10,2018,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7044,2018-11-10,shot,41,M,Black,Clarksdale,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2018,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7045,2019-02-06,shot,25,M,White,Stone County,MS,False,attack,Car,True,True,18-29,armed,gun,gun,1,2,2019,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7046,2019-02-16,shot,34,M,Asian,Clinton,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2019,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7047,2019-02-18,shot,31,M,Black,Pelehatchie,MS,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,2,2019,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7048,2019-03-05,shot,31,M,White,Greenville,MS,True,undetermined,Not fleeing,False,True,30-44,undetermined,undetermined,undetermined,1,3,2019,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7049,2019-03-14,shot,33,M,White,Monroe County,MS,True,other,Car,False,True,30-44,armed,gun,gun,1,3,2019,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7050,2019-04-29,shot,29,M,White,Hancock County,MS,False,attack,Foot,False,True,18-29,armed,gun,gun,1,4,2019,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7051,2019-05-07,shot,59,M,White,Lumberton,MS,True,other,Not fleeing,False,True,45-59,armed,gun,gun,1,5,2019,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7052,2019-05-23,shot,28,M,White,Pearl River County,MS,True,attack,Car,False,True,18-29,armed,gun,gun,1,5,2019,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7053,2019-06-06,shot,70,M,White,Braxton,MS,True,attack,Not fleeing,False,True,60-75,armed,gun,gun,1,6,2019,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7054,2019-06-28,shot,19,M,White,Pearl,MS,False,attack,Not fleeing,False,True,18-29,armed,gun,gun,1,6,2019,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7055,2019-07-01,shot,52,M,White,Pontotoc County,MS,False,attack,Car,False,True,45-59,armed,gun,gun,1,7,2019,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7056,2019-07-22,shot,37,M,Black,Wesson,MS,False,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,7,2019,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7057,2019-08-08,shot,27,M,Black,Moss Point,MS,False,attack,Foot,True,True,18-29,armed,gun,gun,1,8,2019,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7059,2019-10-17,shot,22,M,Black,Fayette,MS,False,attack,Car,False,True,18-29,armed,gun,gun,1,10,2019,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7060,2019-11-19,shot,37,M,White,Horn Lake,MS,False,other,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2019,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7061,2019-12-22,shot,46,M,Black,Hattiesburg,MS,False,other,Other,False,True,45-59,armed,other weapon,other weapon,1,12,2019,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7062,2019-12-29,shot,76,M,White,DeSoto County,MS,True,attack,Not fleeing,False,True,Over 75,armed,gun,gun,1,12,2019,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7063,2020-02-01,shot,53,M,Black,Gulfport,MS,False,other,Not fleeing,False,True,45-59,armed,other weapon,other weapon,1,2,2020,1,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7064,2020-04-01,shot,19,M,White,Columbus,MS,False,attack,Car,False,True,18-29,armed,gun,gun,1,4,2020,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7066,2020-05-15,shot,33,M,White,Oxford,MS,False,attack,Car,False,True,30-44,armed,gun,gun,1,5,2020,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7067,2020-06-17,shot,48,M,White,Collinsville,MS,False,attack,Not fleeing,False,True,45-59,armed,gun,gun,1,6,2020,2,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7068,2020-07-08,shot,37,M,White,Pascagoula,MS,True,other,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,7,2020,3,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7069,2020-10-21,shot,45,M,Black,Moss Point,MS,False,attack,Not fleeing,False,True,30-44,armed,other weapon,knife/cutting instrument,1,10,2020,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
7070,2020-11-12,shot,37,M,White,Gulfport,MS,True,attack,Not fleeing,False,True,30-44,armed,gun,gun,1,11,2020,4,Mississippi,2988471,2987938,2988510,2981020,2976149,2956870,2949965
